摸鱼公告,#genre#
三沙卫视,http://114.243.111.71:8822/rtp/239.3.1.155:4120$720x576
三沙卫视,http://114.243.104.4:8822/rtp/239.3.1.155:4120$720x576
三沙卫视,http://114.243.107.72:8822/rtp/239.3.1.155:4120$720x576
三沙卫视,http://114.91.44.118:9009/rtp/239.45.1.82:5140$720x576
三沙卫视,http://114.91.25.0:10010/rtp/239.45.1.82:5140$720x576
三沙卫视,http://218.67.183.51:8888/rtp/225.1.2.181:5002
三沙卫视,http://60.169.42.1:4000/rtp/238.1.78.27:6144
三沙卫视,http://117.67.8.236:4000/rtp/238.1.78.27:6144
三沙卫视,http://101.83.74.36:8686/rtp/239.45.1.82:5140
三沙卫视,http://222.138.212.223:9999/rtp/225.1.4.234:1280
三沙卫视,http://58.41.27.144:18888/rtp/239.45.1.82:5140
三沙卫视,http://222.64.122.99:4022/rtp/239.45.1.82:5140
三沙卫视,http://123.120.8.52:4022/rtp/239.3.1.155:4120
天津卫视,http://119.98.175.25:85/rtp/239.69.1.68:10048$1920x1080
天津卫视,http://60.7.56.33:4000/rtp/239.253.92.91:8021$1920x1080
天津卫视,http://123.145.31.145:8003/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://106.111.74.38:10001/rtp/239.49.1.46:6000
天津卫视,http://106.111.74.38:10001/rtp/239.49.8.148:6000
天津卫视,http://218.67.183.51:8888/rtp/225.1.1.111:5002
天津卫视,http://60.169.42.1:4000/rtp/238.1.78.20:6088
天津卫视,http://121.239.191.168:8888/rtp/239.49.1.46:6000
天津卫视,http://121.239.191.168:8888/rtp/239.49.8.148:6000
天津卫视,http://121.227.3.59:5555/rtp/239.49.1.46:6000
天津卫视,http://121.227.3.59:5555/rtp/239.49.8.148:6000
天津卫视,http://117.67.8.236:4000/rtp/238.1.78.20:6088
天津卫视,http://117.85.24.13:8800/rtp/239.49.1.46:6000
天津卫视,http://117.85.24.13:8800/rtp/239.49.8.148:6000
天津卫视,http://180.114.228.248:8800/rtp/239.49.1.46:6000
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws$1920x1080
西藏卫视,http://sweetown.fun:4000/rtp/239.3.1.47:8164$720x576
西藏卫视,http://27.10.211.143:8002/rtp/225.0.4.42:7980$720x576
西藏卫视,http://171.213.195.171:5555/rtp/239.93.0.175:5140$720x576
西藏卫视,http://124.112.84.250:4000/rtp/238.1.78.101:6680$720x576
西藏卫视,http://27.10.209.248:8001/rtp/225.0.4.42:7980$720x576
西藏卫视,http://27.11.52.62:8001/rtp/225.0.4.42:7980$720x576
西藏卫视,http://106.111.74.38:10001/rtp/239.49.1.139:6000
西藏卫视,http://218.67.183.51:8888/rtp/225.1.1.51:5002
西藏卫视,http://60.169.42.1:4000/rtp/238.1.78.101:6680
西藏卫视,http://121.239.191.168:8888/rtp/239.49.1.139:6000
西藏卫视,http://121.227.3.59:5555/rtp/239.49.1.139:6000
西藏卫视,http://117.67.8.236:4000/rtp/238.1.78.101:6680
西藏卫视,http://117.85.24.13:8800/rtp/239.49.1.139:6000
西藏卫视,http://180.114.228.248:8800/rtp/239.49.1.139:6000
新疆卫视,http://27.11.52.62:8001/rtp/225.0.4.43:7980$720x576
新疆卫视,http://117.67.8.236:4000/rtp/238.1.78.110:6752$720x576
新疆卫视,http://27.10.209.248:8001/rtp/225.0.4.43:7980$720x576
新疆卫视,http://171.213.195.171:5555/rtp/239.93.0.194:5140$720x576
新疆卫视,http://27.10.211.143:8002/rtp/225.0.4.43:7980$720x576
新疆卫视,http://114.243.105.128:8822/rtp/239.3.1.48:8160$720x576
新疆卫视,http://114.243.98.187:8822/rtp/239.3.1.48:8160$720x576
新疆卫视,http://27.11.52.62:8003/rtp/225.0.4.43:7980$720x576
新疆卫视,http://106.111.74.38:10001/rtp/239.49.1.239:6000
新疆卫视,http://218.67.183.51:8888/rtp/225.1.1.35:5002
新疆卫视,http://60.169.42.1:4000/rtp/238.1.78.110:6752
新疆卫视,http://121.239.191.168:8888/rtp/239.49.1.239:6000
新疆卫视,http://121.227.3.59:5555/rtp/239.49.1.239:6000
新疆卫视,http://117.67.8.236:4000/rtp/238.1.78.110:6752
新疆卫视,http://117.85.24.13:8800/rtp/239.49.1.239:6000
云南卫视,http://117.32.85.224:8014/rtp/239.112.205.58:5140$720x576
云南卫视,http://27.10.211.143:8002/rtp/225.0.4.21:7980$720x576
云南卫视,http://27.11.52.62:8001/rtp/225.0.4.21:7980$720x576
云南卫视,http://106.111.74.38:10001/rtp/239.49.1.235:6000
云南卫视,http://106.111.74.38:10001/rtp/239.49.8.227:6000
云南卫视,http://218.67.183.51:8888/rtp/225.1.1.61:5002
云南卫视,http://60.169.42.1:4000/rtp/238.1.78.89:6584
云南卫视,http://121.239.191.168:8888/rtp/239.49.1.235:6000
云南卫视,http://121.239.191.168:8888/rtp/239.49.8.227:6000
云南卫视,http://121.227.3.59:5555/rtp/239.49.1.235:6000
云南卫视,http://121.227.3.59:5555/rtp/239.49.8.227:6000
云南卫视,http://117.67.8.236:4000/rtp/238.1.78.89:6584
云南卫视,http://117.85.24.13:8800/rtp/239.49.1.235:6000
云南卫视,http://117.85.24.13:8800/rtp/239.49.8.227:6000
云南卫视,http://180.114.228.248:8800/rtp/239.49.1.235:6000
港·澳·台,#genre#
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn$1920x1080
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct$1920x1080
星河台,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
凤凰中文,http://183.158.6.162:4022/rtp/233.50.200.191:5140$1920x1080
凤凰中文,http://183.141.186.244:9999/rtp/233.50.200.191:5140$1920x1080
凤凰中文,http://183.159.157.94:8686/rtp/233.50.200.191:5140$1920x1080
凤凰中文,http://ayolee.com:5253/udp/239.93.0.162:2192$1920x1080
凤凰中文,http://118.114.98.159:4022/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://222.212.166.187:4022/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://115.221.90.169:8888/rtp/233.50.200.191:5140$1920x1080
凤凰中文,http://171.213.195.115:8096/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://pi.0472.org/tv/cbn.php?id=xfjcHD$1280x720
凤凰中文,http://118.114.98.159:4022/rtp/239.93.1.9:2192
凤凰中文,http://60.178.151.155:4022/rtp/233.50.200.191:5140
凤凰中文,http://222.212.166.187:4022/rtp/239.93.1.9:2192
凤凰中文,http://171.213.207.199:8888/rtp/239.93.1.9:2192
凤凰中文,http://183.159.157.94:8686/rtp/233.50.200.191:5140
凤凰中文,http://115.230.249.10:9999/rtp/233.50.200.191:5140
凤凰资讯,http://183.159.157.94:8686/rtp/233.50.200.192:5140$1920x1080
凤凰资讯,http://183.141.186.244:9999/rtp/233.50.200.192:5140$1920x1080
凤凰资讯,http://118.114.98.159:4022/rtp/239.93.1.4:2191$1920x1080
凤凰资讯,http://222.212.166.187:4022/rtp/239.93.1.4:2191$1920x1080
凤凰资讯,http://115.221.90.169:8888/rtp/233.50.200.192:5140$1920x1080
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$1920x1080
凤凰资讯,http://118.114.98.159:4022/rtp/239.93.1.4:2191
凤凰资讯,http://60.178.151.155:4022/rtp/233.50.200.192:5140
凤凰资讯,http://222.212.166.187:4022/rtp/239.93.1.4:2191
凤凰资讯,http://171.213.207.199:8888/rtp/239.93.1.4:2191
凤凰资讯,http://183.159.157.94:8686/rtp/233.50.200.192:5140
凤凰资讯,http://115.230.249.10:9999/rtp/233.50.200.192:5140
凤凰资讯,http://115.230.188.160:9999/rtp/233.50.200.192:5140
凤凰资讯,http://115.221.88.200:8888/rtp/233.50.200.192:5140
凤凰资讯,http://115.221.95.194:8888/rtp/233.50.200.192:5140
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk$1280x720
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS新闻,http://4gtv.mumi.rip:9877/291/4gtv-4gtv072/index.m3u8
TVBS欢乐,http://4gtv.mumi.rip:9877/184/4gtv-4gtv068/index.m3u8

